specimenUUID,cataloger,fieldID,preparator,order,family,genus,specificEpithet,preparation,condition,specimenCoordinates,site,habitatType,country,stateProvince,county,municipality,specificLocality,siteNotes,verbatimLocality,coordinates,collEventID,Activity,startDate,endDate,startTime,endTime,methods,personnel,totalLength,tailLength,hindFootLength,earLength,weight,accuracy,age,sex,testisPos,testisSize,ovaryOpening,mammaeCondition,mammaeFormula,media
22d3e4f8-9e8c-4da9-b964-4f9765f821ef,Heru Handika,HH1962,Nurul Inayah,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Muscle;LN2|Lung;LN2,Good,,GP-L2,Lower Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Selabintana Trail
","GP-L2E;-6.81955,106.96817;1734m;10m;WGS84;Garmin 62sc|GP-L2S;-6.82302,106.96684;1649m;10m;WGS84;Garmin 62S|GP-L2E2;-6.81485,106.96851;1823m;10m;WGS84;Garmin 62sc|GP-L2E3;-6.8137,106.96915;1846m;10m;WGS84;Garmin 62sc","GP-L2-Mar 8, 2023",Collecting,"Mar 8, 2023","Mar 9, 2023",7:00 AM,7:00 AM,"Snap Trap";152,Heru Handika;Leader|Fajar Alfitrian;Field Assistant,223.0,111.0,28.0,22.0,34.1,Accurate,Juvenile,Female,,,Imperforate,,,
35a5534e-321d-423f-a619-7505510cdd7b,Heru Handika,HH1963,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Cecum;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 13, 2023",Collecting,"Mar 13, 2023","Mar 14, 2023",7:00 AM,7:00 AM,"Snap Trap";20,Heru Handika;Leader|Alfath Fanidya;Field Assistant|Fajar Alfitrian;Field Assistant,256.0,147.0,33.0,25.0,48.83,Accurate,Subadult,Male,,,,,,
a97d6ecf-5e9a-4e72-bba2-0052ec29e4fd,Heru Handika,HH1964,Alfath Fanidya,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 13, 2023",Collecting,"Mar 13, 2023","Mar 14, 2023",7:00 AM,7:00 AM,"Snap Trap";20,Heru Handika;Leader|Alfath Fanidya;Field Assistant|Fajar Alfitrian;Field Assistant,281.0,141.0,30.0,21.0,73.25,Accurate,Adult,Male,Scrotal,24.0x15.0mm,,,,
34e18f30-a1f6-44b5-9399-1ef151329c87,Heru Handika,HH1965,Alfath Fanidya,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 13, 2023",Collecting,"Mar 13, 2023","Mar 14, 2023",7:00 AM,7:00 AM,"Snap Trap";20,Heru Handika;Leader|Alfath Fanidya;Field Assistant|Fajar Alfitrian;Field Assistant,346.0,216.0,29.0,25.0,44.84,Accurate,Subadult,Male,,,,,,
fdccdf26-2a3b-47c1-912f-3dfd9ffa0a4e,Heru Handika,HH1966,Alfath Fanidya,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 13, 2023",Collecting,"Mar 13, 2023","Mar 14, 2023",7:00 AM,7:00 AM,"Snap Trap";20,Heru Handika;Leader|Alfath Fanidya;Field Assistant|Fajar Alfitrian;Field Assistant,239.0,134.0,31.0,25.0,45.91,Accurate,Subadult,Male,,,,,,
206fb7e6-c8f7-4c45-a93a-543d6e3d9d90,Heru Handika,HH1967,Alfath Fanidya,Rodentia ,Muridae,Maxomys,bartelsii,Skin;None|Skull;ETOH|Skeleton;Alcohol|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 13, 2023",Collecting,"Mar 13, 2023","Mar 14, 2023",7:00 AM,7:00 AM,"Snap Trap";20,Heru Handika;Leader|Alfath Fanidya;Field Assistant|Fajar Alfitrian;Field Assistant,258.0,135.0,30.0,24.0,48.03,Accurate,Subadult,Male,,,,,,
82ec284f-f57b-478d-9789-baa8aaee052a,Heru Handika,HH1968,Fajar Alfitrian,Rodentia,Muridae,Niviventer,lepturus,Skin;None|Skull;ETOH|Skeleton;ETOH|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 13, 2023",Collecting,"Mar 13, 2023","Mar 14, 2023",7:00 AM,7:00 AM,"Snap Trap";20,Heru Handika;Leader|Alfath Fanidya;Field Assistant|Fajar Alfitrian;Field Assistant,295.0,183.0,30.0,27.0,40.26,Accurate,Adult,Male,Scrotal,,,,,
5cd861be-63aa-422c-a0dc-1588ca76fb31,Heru Handika,HH1969,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Skin;None|Skull;ETOH|Skeleton;ETOH|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 13, 2023",Collecting,"Mar 13, 2023","Mar 14, 2023",7:00 AM,7:00 AM,"Snap Trap";20,Heru Handika;Leader|Alfath Fanidya;Field Assistant|Fajar Alfitrian;Field Assistant,325.0,200.0,30.0,26.0,61.5,Accurate,Subadult,Male,,,,,,
6134d929-a877-4da4-8879-67cddab8d593,Heru Handika,HH1970,Heru Handika,Soricomorpha,Soricidae,Crocidura,orientalis,Skin;None|Skull;ETOH|Skeleton;ETOH|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 14, 2023",Collecting,"Mar 14, 2023","Mar 15, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant,175.0,75.0,18.0,10.0,18.05,Accurate,Adult,Female,,,,,,
2efa31a1-47e1-4b21-bdfc-ce228c80d25d,Heru Handika,HH1971,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 14, 2023",Collecting,"Mar 14, 2023","Mar 15, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant,330.0,200.0,29.0,29.0,54.06,Accurate,Subadult,Female,,,Imperforate,,,
6aa8b1f3-fb08-452f-879b-07b30494e394,Heru Handika,HH1972,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 14, 2023",Collecting,"Mar 14, 2023","Mar 15, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant,270.0,147.0,31.0,25.0,54.25,Accurate,Subadult,Male,,,,,,
5dab85d0-f3cb-4a73-8e43-ed0cb95fdb01,Heru Handika,HH1973,Alfath Fanidya,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver ;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 14, 2023",Collecting,"Mar 14, 2023","Mar 15, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant,235.0,119.0,28.0,24.0,46.69,Tail cropped,Subadult,Male,,,,,,
f712623d-042d-4a5b-92aa-df32e34631c0,Heru Handika,HH1974,Alfath Fanidya,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;LN2,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 14, 2023",Collecting,"Mar 14, 2023","Mar 15, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant,273.0,141.0,31.0,26.0,68.34,Accurate,Adult,Male,Scrotal,,,,,
da3ea489-ba73-49a2-b3fd-0be56d5cc7b8,Heru Handika,HH1975,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 14, 2023",Collecting,"Mar 14, 2023","Mar 15, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant,241.0,109.0,31.0,25.0,63.89,Tail cropped,Subadult,Female,,,Imperforate,,,
8356edf7-5059-43af-b66b-68d37ed99b87,Heru Handika,HH1976,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 14, 2023",Collecting,"Mar 14, 2023","Mar 15, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant,271.0,141.0,31.0,24.0,58.0,Accurate,Subadult,Female,,,Imperforate,,,
96a8c3a4-12c0-4542-a73e-5515bb408c31,Heru Handika,HH1977,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 14, 2023",Collecting,"Mar 14, 2023","Mar 15, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant,235.0,126.0,29.0,23.0,41.41,Accurate,Subadult,Male,,,,,,
de0daa8b-51e1-40bf-b0cd-7a0adcbdfaeb,Heru Handika,HH1978,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Skin;|Skull;|Skeleton;|Liver;LN2|Lung;LN2|Heart;DMSO|Cecum;LN2,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 14, 2023",Collecting,"Mar 14, 2023","Mar 15, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant,286.0,152.0,30.0,25.0,66.67,Accurate,Subadult,Female,,,Imperforate,,,
4147a5d4-9d2e-4063-bbec-b09ff96e684f,Heru Handika,HH1979,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Cecum;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 14, 2023",Collecting,"Mar 14, 2023","Mar 15, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant,278.0,152.0,31.0,29.0,59.86,Accurate,Subadult,Female,,,Imperforate,,,
871f3856-b645-4f13-95de-2043a1b9cab4,Heru Handika,HH1980,Heru Handika,Rodentia,Muridae,Niviventer,lepturus,Skin;|Liver;LN2|Lung;LN2|Heart;DMSO|Cecum;LN2|Skull;|Skeleton;,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 14, 2023",Collecting,"Mar 14, 2023","Mar 15, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant,348.0,209.0,31.0,24.0,65.27,Tail cropped,Subadult,Female,,,Imperforate,Large,2 ing;2 ax,
cd61dfa0-6286-4b99-884a-93ddbe618b86,Heru Handika,HH1981,Heru Handika,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 14, 2023",Collecting,"Mar 14, 2023","Mar 15, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant,276.0,144.0,32.0,26.0,58.37,Accurate,Subadult,Female,,,Imperforate,,,
67564372-b7a3-4ae3-a6c2-c0c983c71023,Heru Handika,HH1982,Nurul Inayah,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant|Nurul Inayah;Field Assistant,236.0,126.0,33.0,23.0,42.53,Accurate,Subadult,Female,,,Imperforate,,,
878cff23-beaf-4454-9ce0-05388df91ec7,Heru Handika,HH1983,Nurul Inayah,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Cecum;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant|Nurul Inayah;Field Assistant,246.0,139.0,34.0,24.0,47.71,Accurate,Adult,Female,,,Imperforate,,,
6741d95e-4181-48a5-bde0-3640fea90915,Heru Handika,HH1984,Nurul Inayah,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Cecum;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant|Nurul Inayah;Field Assistant,233.0,128.0,32.0,24.0,43.4,Accurate,Subadult,Male,,,,,,
33f849cf-bfa0-4307-92c7-0204a1d250f7,Heru Handika,HH1985,Nurul Inayah,Rodentia ,Muridae,Maxomys,bartelsii,Alcohol;Formalin|Liver;LN2|Lung;LN2|Heart;DMSO,Good,,GP-L3,Upper Montane Forest,Indonesia,Jawa Barat,Sukabumi,Perbawati,"Gede-Pangrango National Park, Pondok Halimun, Cileutik",,"Indonesia: Jawa Barat; Sukabumi; Perbawati; Gede-Pangrango National Park, Pondok Halimun, Cileutik","GP-L3S;-6.80372,106.97519;2322m;10m;WGS84;Garmin 62sc|GP-L3S;-6.80461,106.97459;2299m;10m;WGS84;Garmin 62sc|GP-L3E;-6.802,106.97602;2357m;10m;WGS84;Garmin 62sc|GP-L3S3;-6.80496,106.97399;2271m;10m;WGS84;Garmin 62sc","GP-L3-Mar 15, 2023",Collecting,"Mar 15, 2023","Mar 16, 2023",7:00 AM,7:00 AM,"Snap Trap";100,Heru Handika;Leader|Fajar Alfitrian;Field Assistant|Alfath Fanidya;Field Assistant|Nurul Inayah;Field Assistant,287.0,147.0,32.0,26.0,79.5,Accurate,Adult,Male,Scrotal,29.0x15.0mm,,,,
